Timestamp,Username,IP Address,Service Name,Operation,Resource,Allowed,Impersonator,Family,Qualifier,Delegation Token ID,Destination,Permissions,Source,Usage Type,Operation Text,url,Privilege,Query ID,Session ID,Status,Database Name,Object Type,Resource Path,Table Name
2019-11-21T23:20:50.708Z,rachanca,10.67.59.12,hive,QUERY,bddlalm:alm_asegurado_datos_adicionales,true,,,,,,,,,"select num_poliza,vigencia_poliza,num_poliza_cobranza,num_version_poliza,cve_cliente_origen,
fch_antiguedad_nac,fch_antiguedad_int 
from bddlapr.cnm_asegurado_datos_adicionales
where to_date(fch_antiguedad)>='2008-01-01'",,,,,,bddlalm,TABLE,/user/hive/warehouse/bddlalm.db/alm_asegurado_datos_adicionales,alm_asegurado_datos_adicionales
2019-11-21T23:20:50.708Z,rachanca,10.67.59.12,hive,QUERY,bddlapr:cnm_asegurado_datos_adicionales,true,,,,,,,,,"select num_poliza,vigencia_poliza,num_poliza_cobranza,num_version_poliza,cve_cliente_origen,
fch_antiguedad_nac,fch_antiguedad_int 
from bddlapr.cnm_asegurado_datos_adicionales
where to_date(fch_antiguedad)>='2008-01-01'",,,,,,bddlapr,VIEW,,cnm_asegurado_datos_adicionales
2019-11-21T23:18:40.461Z,rachanca,10.67.59.12,hive,QUERY,:,true,,,,,,,,,select * from bddlapr.cnm_asegurado_datos_adicionales,,,,,,,DFS_DIR,/tmp/hive/rachanca/9b65138a-5d5b-4742-a340-c00a32606ef0/hive_2019-11-21_17-18-40_471_2033496408982288364-2492/-mr-10000,
2019-11-21T23:18:40.461Z,rachanca,10.67.59.12,hive,QUERY,bddlalm:alm_asegurado_datos_adicionales,true,,,,,,,,,select * from bddlapr.cnm_asegurado_datos_adicionales,,,,,,bddlalm,TABLE,/user/hive/warehouse/bddlalm.db/alm_asegurado_datos_adicionales,alm_asegurado_datos_adicionales
2019-11-21T23:18:40.461Z,rachanca,10.67.59.12,hive,QUERY,bddlapr:cnm_asegurado_datos_adicionales,true,,,,,,,,,select * from bddlapr.cnm_asegurado_datos_adicionales,,,,,,bddlapr,VIEW,,cnm_asegurado_datos_adicionales
2019-11-21T23:16:31.692Z,user_fyf,10.67.59.14,hive,QUERY,:,true,,,,,,,,,"
             --190 seg 36,155
             -- 36,057
select count(1) from bddltrn.adc_t_inf_suma_asegurada",,,,,,,DFS_DIR,/tmp/hive/user_fyf/6f19b790-e3d1-4b20-81e6-d034a0588bf0/hive_2019-11-21_17-16-31_704_7186413733048928244-92239/-mr-10000,
2019-11-21T23:16:31.692Z,user_fyf,10.67.59.14,hive,QUERY,bddltrn:adc_t_inf_suma_asegurada,true,,,,,,,,,"
             --190 seg 36,155
             -- 36,057
select count(1) from bddltrn.adc_t_inf_suma_asegurada",,,,,,bddltrn,TABLE,/user/hive/warehouse/bddltrn.db/adc_t_inf_suma_asegurada,adc_t_inf_suma_asegurada
2019-11-21T23:16:23.908Z,cbbautis,10.67.59.12,hive,QUERY,:,true,,,,,,,,,"select DISTINCT * from bddlapr.opr_precalificados_emision
WHERE id_transaccion_10136 in (""CIANNE190829017348"",
""CIANNE190819018933"",
""CIANNE190722008034"",
""CIANNE190723018474"",
""CIANNE190723013582"",
""CIANNE190823012815"",
""CIANNE190919022750"",
""CIANNE190722029095"",
""CIANNE190922006608"",
""CIANNE190814031970"",
""CIANNE190918015577"",
""CIANNE190823024421"",
""CIANNE190828003417"",
""CIANNE190823026691"",
""CIANNE190820033015"",
""CIANNE190928006616"",
""CIANNE190904018107"",
""CIANNE190831001214"",
""CIANNE190805025518"",
""CIANNE190917010800"",
""CIANNE190829009296"",
""CIANNE190819011248"",
""CIANNE190919001834"",
""CIANNE190723005147"",
""CIANNE190427002792"",
""CIANNE190925027424"",
""CIANNE190903027476"",
""CIANNE190923036451"",
""CIANNE190820007026"",
""CIANNE190726011415"",
""CIANNE190927030837"",
""CIANNE190823019820"",
""CIANNE190925032311"",
""CIANNE190415003803"",
""CIANNE190906017333"",
""CIANNE190913012731"",
""CIAREN190904000311"",
""CIANNE190413012018"",
""CIANNE190910011506"",
""CIANNE190918031799"")
order by fch_validacion desc , opr_precalificados_emision.fch_resolucion_tramite",,,,,,,DFS_DIR,/tmp/hive/cbbautis/867db656-7bb9-45ca-8b7b-9ed53bf38b60/hive_2019-11-21_17-16-23_921_185081385001554601-2492/-mr-10000,
2019-11-21T23:16:23.908Z,cbbautis,10.67.59.12,hive,QUERY,bddlalm:opr_precalificados_emision,true,,,,,,,,,"select DISTINCT * from bddlapr.opr_precalificados_emision
WHERE id_transaccion_10136 in (""CIANNE190829017348"",
""CIANNE190819018933"",
""CIANNE190722008034"",
""CIANNE190723018474"",
""CIANNE190723013582"",
""CIANNE190823012815"",
""CIANNE190919022750"",
""CIANNE190722029095"",
""CIANNE190922006608"",
""CIANNE190814031970"",
""CIANNE190918015577"",
""CIANNE190823024421"",
""CIANNE190828003417"",
""CIANNE190823026691"",
""CIANNE190820033015"",
""CIANNE190928006616"",
""CIANNE190904018107"",
""CIANNE190831001214"",
""CIANNE190805025518"",
""CIANNE190917010800"",
""CIANNE190829009296"",
""CIANNE190819011248"",
""CIANNE190919001834"",
""CIANNE190723005147"",
""CIANNE190427002792"",
""CIANNE190925027424"",
""CIANNE190903027476"",
""CIANNE190923036451"",
""CIANNE190820007026"",
""CIANNE190726011415"",
""CIANNE190927030837"",
""CIANNE190823019820"",
""CIANNE190925032311"",
""CIANNE190415003803"",
""CIANNE190906017333"",
""CIANNE190913012731"",
""CIAREN190904000311"",
""CIANNE190413012018"",
""CIANNE190910011506"",
""CIANNE190918031799"")
order by fch_validacion desc , opr_precalificados_emision.fch_resolucion_tramite",,,,,,bddlalm,TABLE,/user/hive/warehouse/bddlalm.db/opr_precalificados_emision,opr_precalificados_emision
2019-11-21T23:16:23.908Z,cbbautis,10.67.59.12,hive,QUERY,bddlapr:opr_precalificados_emision,true,,,,,,,,,"select DISTINCT * from bddlapr.opr_precalificados_emision
WHERE id_transaccion_10136 in (""CIANNE190829017348"",
""CIANNE190819018933"",
""CIANNE190722008034"",
""CIANNE190723018474"",
""CIANNE190723013582"",
""CIANNE190823012815"",
""CIANNE190919022750"",
""CIANNE190722029095"",
""CIANNE190922006608"",
""CIANNE190814031970"",
""CIANNE190918015577"",
""CIANNE190823024421"",
""CIANNE190828003417"",
""CIANNE190823026691"",
""CIANNE190820033015"",
""CIANNE190928006616"",
""CIANNE190904018107"",
""CIANNE190831001214"",
""CIANNE190805025518"",
""CIANNE190917010800"",
""CIANNE190829009296"",
""CIANNE190819011248"",
""CIANNE190919001834"",
""CIANNE190723005147"",
""CIANNE190427002792"",
""CIANNE190925027424"",
""CIANNE190903027476"",
""CIANNE190923036451"",
""CIANNE190820007026"",
""CIANNE190726011415"",
""CIANNE190927030837"",
""CIANNE190823019820"",
""CIANNE190925032311"",
""CIANNE190415003803"",
""CIANNE190906017333"",
""CIANNE190913012731"",
""CIAREN190904000311"",
""CIANNE190413012018"",
""CIANNE190910011506"",
""CIANNE190918031799"")
order by fch_validacion desc , opr_precalificados_emision.fch_resolucion_tramite",,,,,,bddlapr,VIEW,,opr_precalificados_emision
2019-11-21T23:14:36.182Z,cbbautis,10.67.59.12,hive,QUERY,:,true,,,,,,,,,"select DISTINCT * from bddlapr.opr_precalificados_emision
WHERE id_transaccion_10136 in (""CIANNE190829017348"",
""CIANNE190819018933"",
""CIANNE190722008034"",
""CIANNE190723018474"",
""CIANNE190723013582"",
""CIANNE190823012815"",
""CIANNE190919022750"",
""CIANNE190722029095"",
""CIANNE190922006608"",
""CIANNE190814031970"",
""CIANNE190918015577"",
""CIANNE190823024421"",
""CIANNE190828003417"",
""CIANNE190823026691"",
""CIANNE190820033015"",
""CIANNE190928006616"",
""CIANNE190904018107"",
""CIANNE190831001214"",
""CIANNE190805025518"",
""CIANNE190917010800"",
""CIANNE190829009296"",
""CIANNE190819011248"",
""CIANNE190919001834"",
""CIANNE190723005147"",
""CIANNE190427002792"",
""CIANNE190925027424"",
""CIANNE190903027476"",
""CIANNE190923036451"",
""CIANNE190820007026"",
""CIANNE190726011415"",
""CIANNE190927030837"",
""CIANNE190823019820"",
""CIANNE190925032311"",
""CIANNE190415003803"",
""CIANNE190906017333"",
""CIANNE190913012731"",
""CIAREN190904000311"",
""CIANNE190413012018"",
""CIANNE190910011506"",
""CIANNE190918031799"")
order by fch_validacion desc , opr_precalificados_emision.fch_resolucion_tramite",,,,,,,DFS_DIR,/tmp/hive/cbbautis/867db656-7bb9-45ca-8b7b-9ed53bf38b60/hive_2019-11-21_17-14-36_193_65820553676024420-2492/-mr-10000,
2019-11-21T23:14:36.182Z,cbbautis,10.67.59.12,hive,QUERY,bddlalm:opr_precalificados_emision,true,,,,,,,,,"select DISTINCT * from bddlapr.opr_precalificados_emision
WHERE id_transaccion_10136 in (""CIANNE190829017348"",
""CIANNE190819018933"",
""CIANNE190722008034"",
""CIANNE190723018474"",
""CIANNE190723013582"",
""CIANNE190823012815"",
""CIANNE190919022750"",
""CIANNE190722029095"",
""CIANNE190922006608"",
""CIANNE190814031970"",
""CIANNE190918015577"",
""CIANNE190823024421"",
""CIANNE190828003417"",
""CIANNE190823026691"",
""CIANNE190820033015"",
""CIANNE190928006616"",
""CIANNE190904018107"",
""CIANNE190831001214"",
""CIANNE190805025518"",
""CIANNE190917010800"",
""CIANNE190829009296"",
""CIANNE190819011248"",
""CIANNE190919001834"",
""CIANNE190723005147"",
""CIANNE190427002792"",
""CIANNE190925027424"",
""CIANNE190903027476"",
""CIANNE190923036451"",
""CIANNE190820007026"",
""CIANNE190726011415"",
""CIANNE190927030837"",
""CIANNE190823019820"",
""CIANNE190925032311"",
""CIANNE190415003803"",
""CIANNE190906017333"",
""CIANNE190913012731"",
""CIAREN190904000311"",
""CIANNE190413012018"",
""CIANNE190910011506"",
""CIANNE190918031799"")
order by fch_validacion desc , opr_precalificados_emision.fch_resolucion_tramite",,,,,,bddlalm,TABLE,/user/hive/warehouse/bddlalm.db/opr_precalificados_emision,opr_precalificados_emision
2019-11-21T23:14:36.182Z,cbbautis,10.67.59.12,hive,QUERY,bddlapr:opr_precalificados_emision,true,,,,,,,,,"select DISTINCT * from bddlapr.opr_precalificados_emision
WHERE id_transaccion_10136 in (""CIANNE190829017348"",
""CIANNE190819018933"",
""CIANNE190722008034"",
""CIANNE190723018474"",
""CIANNE190723013582"",
""CIANNE190823012815"",
""CIANNE190919022750"",
""CIANNE190722029095"",
""CIANNE190922006608"",
""CIANNE190814031970"",
""CIANNE190918015577"",
""CIANNE190823024421"",
""CIANNE190828003417"",
""CIANNE190823026691"",
""CIANNE190820033015"",
""CIANNE190928006616"",
""CIANNE190904018107"",
""CIANNE190831001214"",
""CIANNE190805025518"",
""CIANNE190917010800"",
""CIANNE190829009296"",
""CIANNE190819011248"",
""CIANNE190919001834"",
""CIANNE190723005147"",
""CIANNE190427002792"",
""CIANNE190925027424"",
""CIANNE190903027476"",
""CIANNE190923036451"",
""CIANNE190820007026"",
""CIANNE190726011415"",
""CIANNE190927030837"",
""CIANNE190823019820"",
""CIANNE190925032311"",
""CIANNE190415003803"",
""CIANNE190906017333"",
""CIANNE190913012731"",
""CIAREN190904000311"",
""CIANNE190413012018"",
""CIANNE190910011506"",
""CIANNE190918031799"")
order by fch_validacion desc , opr_precalificados_emision.fch_resolucion_tramite",,,,,,bddlapr,VIEW,,opr_precalificados_emision
2019-11-21T23:12:43.547Z,cbbautis,10.67.59.12,hive,QUERY,:,true,,,,,,,,,"select DISTINCT * from bddlapr.opr_precalificados_emision
WHERE id_transaccion_10136 in (""CIANNE190829017348"",
""CIANNE190819018933"",
""CIANNE190722008034"",
""CIANNE190723018474"",
""CIANNE190723013582"",
""CIANNE190823012815"",
""CIANNE190919022750"",
""CIANNE190722029095"",
""CIANNE190922006608"",
""CIANNE190814031970"",
""CIANNE190918015577"",
""CIANNE190823024421"",
""CIANNE190828003417"",
""CIANNE190823026691"",
""CIANNE190820033015"",
""CIANNE190928006616"",
""CIANNE190904018107"",
""CIANNE190831001214"",
""CIANNE190805025518"",
""CIANNE190917010800"",
""CIANNE190829009296"",
""CIANNE190819011248"",
""CIANNE190919001834"",
""CIANNE190723005147"",
""CIANNE190427002792"",
""CIANNE190925027424"",
""CIANNE190903027476"",
""CIANNE190923036451"",
""CIANNE190820007026"",
""CIANNE190726011415"",
""CIANNE190927030837"",
""CIANNE190823019820"",
""CIANNE190925032311"",
""CIANNE190415003803"",
""CIANNE190906017333"",
""CIANNE190913012731"",
""CIAREN190904000311"",
""CIANNE190413012018"",
""CIANNE190910011506"",
""CIANNE190918031799"")
and resultado = 'NULL'
order by fch_validacion desc , opr_precalificados_emision.fch_resolucion_tramite",,,,,,,DFS_DIR,/tmp/hive/cbbautis/867db656-7bb9-45ca-8b7b-9ed53bf38b60/hive_2019-11-21_17-12-43_558_6065359495463476273-142852/-mr-10000,
2019-11-21T23:12:43.547Z,cbbautis,10.67.59.12,hive,QUERY,bddlalm:opr_precalificados_emision,true,,,,,,,,,"select DISTINCT * from bddlapr.opr_precalificados_emision
WHERE id_transaccion_10136 in (""CIANNE190829017348"",
""CIANNE190819018933"",
""CIANNE190722008034"",
""CIANNE190723018474"",
""CIANNE190723013582"",
""CIANNE190823012815"",
""CIANNE190919022750"",
""CIANNE190722029095"",
""CIANNE190922006608"",
""CIANNE190814031970"",
""CIANNE190918015577"",
""CIANNE190823024421"",
""CIANNE190828003417"",
""CIANNE190823026691"",
""CIANNE190820033015"",
""CIANNE190928006616"",
""CIANNE190904018107"",
""CIANNE190831001214"",
""CIANNE190805025518"",
""CIANNE190917010800"",
""CIANNE190829009296"",
""CIANNE190819011248"",
""CIANNE190919001834"",
""CIANNE190723005147"",
""CIANNE190427002792"",
""CIANNE190925027424"",
""CIANNE190903027476"",
""CIANNE190923036451"",
""CIANNE190820007026"",
""CIANNE190726011415"",
""CIANNE190927030837"",
""CIANNE190823019820"",
""CIANNE190925032311"",
""CIANNE190415003803"",
""CIANNE190906017333"",
""CIANNE190913012731"",
""CIAREN190904000311"",
""CIANNE190413012018"",
""CIANNE190910011506"",
""CIANNE190918031799"")
and resultado = 'NULL'
order by fch_validacion desc , opr_precalificados_emision.fch_resolucion_tramite",,,,,,bddlalm,TABLE,/user/hive/warehouse/bddlalm.db/opr_precalificados_emision,opr_precalificados_emision
2019-11-21T23:12:43.547Z,cbbautis,10.67.59.12,hive,QUERY,bddlapr:opr_precalificados_emision,true,,,,,,,,,"select DISTINCT * from bddlapr.opr_precalificados_emision
WHERE id_transaccion_10136 in (""CIANNE190829017348"",
""CIANNE190819018933"",
""CIANNE190722008034"",
""CIANNE190723018474"",
""CIANNE190723013582"",
""CIANNE190823012815"",
""CIANNE190919022750"",
""CIANNE190722029095"",
""CIANNE190922006608"",
""CIANNE190814031970"",
""CIANNE190918015577"",
""CIANNE190823024421"",
""CIANNE190828003417"",
""CIANNE190823026691"",
""CIANNE190820033015"",
""CIANNE190928006616"",
""CIANNE190904018107"",
""CIANNE190831001214"",
""CIANNE190805025518"",
""CIANNE190917010800"",
""CIANNE190829009296"",
""CIANNE190819011248"",
""CIANNE190919001834"",
""CIANNE190723005147"",
""CIANNE190427002792"",
""CIANNE190925027424"",
""CIANNE190903027476"",
""CIANNE190923036451"",
""CIANNE190820007026"",
""CIANNE190726011415"",
""CIANNE190927030837"",
""CIANNE190823019820"",
""CIANNE190925032311"",
""CIANNE190415003803"",
""CIANNE190906017333"",
""CIANNE190913012731"",
""CIAREN190904000311"",
""CIANNE190413012018"",
""CIANNE190910011506"",
""CIANNE190918031799"")
and resultado = 'NULL'
order by fch_validacion desc , opr_precalificados_emision.fch_resolucion_tramite",,,,,,bddlapr,VIEW,,opr_precalificados_emision
2019-11-21T23:12:40.992Z,cbbautis,10.67.59.12,hive,QUERY,:,true,,,,,,,,,SELECT `resultado` FROM `bddlapr`.`opr_precalificados_emision` LIMIT 100,,,,,,,DFS_DIR,/tmp/hive/cbbautis/867db656-7bb9-45ca-8b7b-9ed53bf38b60/hive_2019-11-21_17-12-41_016_5058881118050116580-142852/-mr-10000,
2019-11-21T23:12:40.992Z,cbbautis,10.67.59.12,hive,QUERY,bddlalm:opr_precalificados_emision,true,,,,,,,,,SELECT `resultado` FROM `bddlapr`.`opr_precalificados_emision` LIMIT 100,,,,,,bddlalm,TABLE,/user/hive/warehouse/bddlalm.db/opr_precalificados_emision,opr_precalificados_emision
2019-11-21T23:12:40.992Z,cbbautis,10.67.59.12,hive,QUERY,bddlapr:opr_precalificados_emision,true,,,,,,,,,SELECT `resultado` FROM `bddlapr`.`opr_precalificados_emision` LIMIT 100,,,,,,bddlapr,VIEW,,opr_precalificados_emision
2019-11-21T23:12:03.513Z,user_fyf,10.67.59.14,hive,QUERY,:,true,,,,,,,,,"SELECT tbl_tmp_kcim23t.cdnumpol,tbl_tmp_kcim23t.ctvrspol,tbl_tmp_kcim23t.cdprodte,tbl_tmp_kcim23t.cdprodco,
     
       CASE WHEN  join_ktpa82t_ktpm04t.cdelem ='CPASEGUR' AND join_ktpa82t_ktpm04t.nocampfi IN ('IMCAMP03','IMCAMP04','IMCAMP05') 
           THEN tbl_tmp_kcim23t.imcamp03
           ELSE NULL
           END AS cpasegur,
           
       CASE WHEN  join_ktpa82t_ktpm04t.cdelem ='CDOPCLIQ' AND join_ktpa82t_ktpm04t.nocampfi IN ('TXCAMP01','TXCAMP02','TXCAMP10','TXCAMP46') 
           THEN ''
           ELSE ''
           END AS cdopcliq
         
     FROM
         (
         SELECT u.cdnumpol, u.ctvrspol, u.cdprodte, u.cdprodco, u.imcamp03, u.nurelrem, u.cdmct 
             FROM (
                   SELECT polver.cdnumpol, polver.ctvrspol, k23t.nurelrem, TRIM(k23t.cdprodte) AS cdprodte, TRIM(k23t.cdprodco) AS cdprodco,
     			   MAX(k23t.imcamp03) AS imcamp03, k23t.cdmct, k23t.cdobjtp, k23t.ctsecobj,
                    ROW_NUMBER() OVER(PARTITION BY  polver.cdnumpol ORDER BY  polver.ctvrspol DESC) AS orden
                   
                    FROM bddlcru.kcim23t k23t 
                    INNER JOIN bddltrn.adc_t_inf_uni_poliza_version polver ON k23t.cdnumpol=polver.cdnumpol AND k23t.ctvrspol=polver.ctvrspol 
                       WHERE k23t.nurelrem=1 
                       GROUP BY  polver.cdnumpol,  polver.ctvrspol, k23t.nurelrem, k23t.cdprodte, k23t.cdprodco, k23t.cdmct, k23t.cdobjtp, k23t.ctsecobj
             ) AS u 
                  WHERE u.orden = 1
     
         ) AS tbl_tmp_kcim23t 
     	 LEFT OUTER JOIN
         (
         SELECT DISTINCT tbl_tmp_ktpa82t.cdprodte,tbl_tmp_ktpa82t.cdprodco,tbl_tmp_ktpa82t.cdelem,TRIM(ktpm04t.dselemtp) AS dselemtp,
             tbl_tmp_ktpa82t.nocampfi,tbl_tmp_ktpa82t.nurerelc AS nurelrem,tbl_tmp_ktpa82t.cdmct 
             FROM (
                 SELECT DISTINCT TRIM(ktpa82t.cdprodte) AS cdprodte, TRIM(ktpa82t.cdprodco) AS cdprodco, ktpa82t.cdobjtp, TRIM(ktpa82t.cdelem) AS cdelem,
                 ktpa82t.nurerelc, TRIM(ktpa82t.nocampfi) AS nocampfi, ktpa82t.cdmcr, ktpa82t.cdmct FROM bddlcru.ktpa82t AS ktpa82t 
                 
                   WHERE ktpa82t.nurerelc <> 0 AND ktpa82t.cdmct <> '0000000000' AND ktpa82t.cdmcr = '0000000000' AND 
                         (TRIM(cdelem) = 'CPASEGUR' OR TRIM(cdelem) = 'CDOPCLIQ') 
                 
                 ) AS tbl_tmp_ktpa82t INNER JOIN 
                 
                 bddlcru.ktpm04t ON TRIM(ktpm04t.cdelem)=tbl_tmp_ktpa82t.cdelem 
                     WHERE tbl_tmp_ktpa82t.cdelem IS NOT NULL
                 
         ) AS join_ktpa82t_ktpm04t ON
         
             tbl_tmp_kcim23t.cdprodte=join_ktpa82t_ktpm04t.cdprodte AND tbl_tmp_kcim23t.cdprodco=join_ktpa82t_ktpm04t.cdprodco 
             AND tbl_tmp_kcim23t.nurelrem=join_ktpa82t_ktpm04t.nurelrem AND tbl_tmp_kcim23t.cdmct=join_ktpa82t_ktpm04t.cdmct",,,,,,,DFS_DIR,/tmp/hive/user_fyf/6f19b790-e3d1-4b20-81e6-d034a0588bf0/hive_2019-11-21_17-12-03_525_168835544246015997-1/-mr-10000,
