Timestamp,Username,"IP Address","Service Name",Operation,Resource,Allowed,Impersonator,Family,Qualifier,"Delegation Token ID",Destination,Permissions,Source,"Usage Type","Operation Text",url,Privilege,"Query ID","Session ID",Status,"Database Name","Object Type","Resource Path","Table Name"
"2019-11-27T23:31:26.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"6046ac15fde308f1:e3d7bcfd00000000","eb493f541db84bcc:19d5512718cca0ba",,,,,
"2019-11-27T23:30:47.614Z",anonymous,10.67.59.15,hive,QUERY,"bddladm:adm_monitor_blocks",true,,,,,,,,,"INSERT INTO bddladm.adm_monitor_blocks VALUES (11572,'2019-11-27 17:30:10','2019-11-27','17:30:10','','','','','','','','Sin Bloqueo','','','','','','')",,,,,,bddladm,TABLE,"/user/hive/warehouse/bddladm.db/adm_monitor_blocks",adm_monitor_blocks
"2019-11-27T23:30:31.209Z",anonymous,10.67.59.15,hive,QUERY,"bddladm:adm_monitor_blocks",true,,,,,,,,,"SELECT max (id) from bddladm.adm_monitor_blocks",,,,,,bddladm,TABLE,"/user/hive/warehouse/bddladm.db/adm_monitor_blocks",adm_monitor_blocks
"2019-11-27T23:30:31.209Z",anonymous,10.67.59.15,hive,QUERY,:,true,,,,,,,,,"SELECT max (id) from bddladm.adm_monitor_blocks",,,,,,,DFS_DIR,"/tmp/hive/anonymous/4288319f-66e5-4d8e-bef3-e77e02d1afd4/hive_2019-11-27_17-30-13_176_1894761208962422854-270315/-mr-10000",
"2019-11-27T23:30:24.344Z",gmmcontra,10.67.59.14,hive,QUERY,bddlorg:kton41t_2015,true,,,,,,,,,"insert into bddlorg.kton41t_cdc select * from bddlorg.kton41t_2015",,,,,,bddlorg,TABLE,"/user/hive/warehouse/bddlorg.db/kton41t_2015",kton41t_2015
"2019-11-27T23:30:24.344Z",gmmcontra,10.67.59.14,hive,QUERY,bddlorg:kton41t_cdc,true,,,,,,,,,"insert into bddlorg.kton41t_cdc select * from bddlorg.kton41t_2015",,,,,,bddlorg,TABLE,"/user/hive/warehouse/bddlorg.db/kton41t_cdc",kton41t_cdc
"2019-11-27T23:29:25.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"e54e4c6ff62ec00d:578585af00000000","eb493f541db84bcc:19d5512718cca0ba",,,,,
"2019-11-27T23:29:25.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"66456bbaa052c168:c3ad57ca00000000","eb493f541db84bcc:19d5512718cca0ba",,,,,
"2019-11-27T23:29:25.000Z",user_crm,10.67.59.12,impala,QUERY,"bddlalm:con_trans_contable_tot",true,,,,,,,,,"select  to_date(ts_ini_transf_con), to_date(current_timestamp()) from BDDLALM.CON_TRANS_CONTABLE_TOT --where to_date(ts_ini_transf_con) between to_date(current_timestamp()) and to_date(current_timestamp()) limit 10",,SELECT,"29494bcab122a218:361cbeab00000000","5c48249cf4153767:8fd0ed95fcefab93",,bddlalm,TABLE,,"con_trans_contable_tot"
"2019-11-27T23:29:18.000Z",user_crm,10.67.59.12,impala,QUERY,"bddlalm:con_trans_contable_tot",true,,,,,,,,,"select  to_date(ts_ini_transf_con), to_date(current_timestamp()) from BDDLALM.CON_TRANS_CONTABLE_TOT where to_date(ts_ini_transf_con) between to_date(current_timestamp()) and to_date(current_timestamp()) limit 10",,SELECT,"c84f46161427415a:9e51c6a300000000","5c48249cf4153767:8fd0ed95fcefab93",,bddlalm,TABLE,,"con_trans_contable_tot"
"2019-11-27T23:28:31.321Z",gmmcontra,10.67.59.14,hive,QUERY,"bddldes:da_sas_kdmer800_opr",true,,,,,,,,,"SELECT `aammcont` FROM `bddldes`.`da_sas_kdmer800_opr` LIMIT 100",,,,,,bddldes,TABLE,"/consumo/desc/da_sas_kdmer800_opr",da_sas_kdmer800_opr
"2019-11-27T23:28:31.321Z",gmmcontra,10.67.59.14,hive,QUERY,:,true,,,,,,,,,"SELECT `aammcont` FROM `bddldes`.`da_sas_kdmer800_opr` LIMIT 100",,,,,,,DFS_DIR,"/tmp/hive/gmmcontra/5ddd0e03-855d-4cc4-947e-1f2c6015fb24/hive_2019-11-27_17-28-31_348_7013652486862589124-2007/-mr-10000",
"2019-11-27T23:28:30.759Z",gmmcontra,10.67.59.14,hive,QUERY,"bddldes:da_sas_kdmer800_opr",true,,,,,,,,,"SELECT `aammcont` FROM `bddldes`.`da_sas_kdmer800_opr` LIMIT 100",,,,,,bddldes,TABLE,"/consumo/desc/da_sas_kdmer800_opr",da_sas_kdmer800_opr
"2019-11-27T23:28:30.759Z",gmmcontra,10.67.59.14,hive,QUERY,:,true,,,,,,,,,"SELECT `aammcont` FROM `bddldes`.`da_sas_kdmer800_opr` LIMIT 100",,,,,,,DFS_DIR,"/tmp/hive/gmmcontra/5ddd0e03-855d-4cc4-947e-1f2c6015fb24/hive_2019-11-27_17-28-30_785_5380025495042726208-2007/-mr-10000",
"2019-11-27T23:27:43.334Z",gmmcontra,10.67.59.14,hive,QUERY,"bddldes:da_sas_kdmer800_opr",true,,,,,,,,,"select aammcont,count(*) from bddldes.da_sas_kdmer800_opr group by aammcont",,,,,,bddldes,TABLE,"/consumo/desc/da_sas_kdmer800_opr",da_sas_kdmer800_opr
"2019-11-27T23:27:43.334Z",gmmcontra,10.67.59.14,hive,QUERY,:,true,,,,,,,,,"select aammcont,count(*) from bddldes.da_sas_kdmer800_opr group by aammcont",,,,,,,DFS_DIR,"/tmp/hive/gmmcontra/5ddd0e03-855d-4cc4-947e-1f2c6015fb24/hive_2019-11-27_17-27-43_346_9031157812680157142-1832/-mr-10000",
"2019-11-27T23:26:51.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"4e43eb57a4bb7a95:92e2abf700000000","eb493f541db84bcc:19d5512718cca0ba",,,,,
"2019-11-27T23:26:35.000Z",user_crm,10.67.59.12,impala,QUERY,"bddlalm:con_trans_contable_tot",true,,,,,,,,,"select  to_date(ts_ini_transf_con), current_timestamp() from BDDLALM.CON_TRANS_CONTABLE_TOT where to_date(ts_ini_transf_con) between to_date(current_timestamp()) and to_date(current_timestamp()) limit 10",,SELECT,"ef41fc6f58218e14:5d945b6b00000000","5c48249cf4153767:8fd0ed95fcefab93",,bddlalm,TABLE,,"con_trans_contable_tot"
"2019-11-27T23:26:13.773Z",gmmcontra,10.67.59.14,hive,QUERY,"bddldes:da_sas_kdmer800_opr",true,,,,,,,,,"select * from bddldes.da_sas_kdmer800_opr limit 10",,,,,,bddldes,TABLE,"/consumo/desc/da_sas_kdmer800_opr",da_sas_kdmer800_opr
"2019-11-27T23:26:13.773Z",gmmcontra,10.67.59.14,hive,QUERY,:,true,,,,,,,,,"select * from bddldes.da_sas_kdmer800_opr limit 10",,,,,,,DFS_DIR,"/tmp/hive/gmmcontra/5ddd0e03-855d-4cc4-947e-1f2c6015fb24/hive_2019-11-27_17-26-13_801_5309293068691776130-2007/-mr-10000",
"2019-11-27T23:25:31.000Z",user_crm,10.67.59.12,impala,QUERY,"bddlalm:con_trans_contable_tot",true,,,,,,,,,"select  to_date(ts_ini_transf_con), current_timestamp() from BDDLALM.CON_TRANS_CONTABLE_TOT --where to_date(ts_ini_transf_con) between to_date(current_timestamp(),'yyyy-MM-dd') and to_date(current_timestamp(),'yyyy-MM-dd') limit 10",,SELECT,"484afca6c41e8588:80dd23da00000000","5c48249cf4153767:8fd0ed95fcefab93",,bddlalm,TABLE,,"con_trans_contable_tot"
"2019-11-27T23:25:05.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"87435d4097c63bfc:8447666e00000000","eb493f541db84bcc:19d5512718cca0ba",,,,,
"2019-11-27T23:25:04.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_SCHEMAS,,,"9b41dd8655508359:715d839e00000000","eb493f541db84bcc:19d5512718cca0ba",,,,,
"2019-11-27T23:24:58.000Z",user_crm,10.67.59.12,impala,QUERY,"bddlalm:con_trans_contable_tot",true,,,,,,,,,"select  from_unixtime(unix_timestamp(CONCAT(SUBSTR(ts_ini_transf_con,7,4),SUBSTR(ts_ini_transf_con,4,2),SUBSTR(ts_ini_transf_con,1,2),' ',SUBSTR(ts_ini_transf_con,12,2),':',SUBSTR(ts_ini_transf_con,15,2),':',SUBSTR(ts_ini_transf_con,18,2)),""yyyyMMdd HH:mm:ss"")) AS ts_ini_transf_con, to_date(ts_ini_transf_con), current_timestamp() from BDDLALM.CON_TRANS_CONTABLE_TOT --where to_date(ts_ini_transf_con) between to_date(current_timestamp(),'yyyy-MM-dd') and to_date(current_timestamp(),'yyyy-MM-dd') limit 10",,SELECT,"cd4a507e4b9a8e7f:5ee7b24d00000000","5c48249cf4153767:8fd0ed95fcefab93",,bddlalm,TABLE,,"con_trans_contable_tot"
"2019-11-27T23:24:25.000Z",jteodoro,10.67.59.12,impala,QUERY,"bddlapr:aut_siniestro_cob_afecta",true,,,,,,,,," Select * FROM bddlapr.aut_siniestro_cob_afecta LIMIT 10",,SELECT,"3f4b64cde5c5e765:53165c1400000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,bddlapr,TABLE,,"aut_siniestro_cob_afecta"
"2019-11-27T23:24:19.000Z",jteodoro,10.67.59.12,impala,QUERY,"bddlapr:aut_siniestro_cob_afecta_271119",true,,,,,,,,,"select cve_moneda, extract(year from fch_contable) as anio, extract (month from fch_contable) as mes,sum(mto_sin_coaseg_cedido_ori) as mto_sin_coaseg_cedido_ori from bddlapr.aut_siniestro_cob_afecta_271119 where subconcepto_de_reserva = 'S' and cve_tipo_mov_siniestro = 'R' group by cve_moneda, extract(year from fch_contable), extract (month from fch_contable)",,SELECT,"104300176896ac45:3e9bca9900000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,bddlapr,TABLE,,"aut_siniestro_cob_afecta_271119"
"2019-11-27T23:24:08.000Z",user_aut,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"5c4a15dfcb211051:f71bbde00000000","3d44ccda6ceb1eb1:1c092b0c86f8c887",,,,,
"2019-11-27T23:24:07.000Z",user_crm,10.67.59.12,impala,QUERY,"bddlalm:con_trans_contable_tot",true,,,,,,,,,"select  from_unixtime(unix_timestamp(CONCAT(SUBSTR(ts_ini_transf_con,7,4),SUBSTR(ts_ini_transf_con,4,2),SUBSTR(ts_ini_transf_con,1,2),' ',SUBSTR(ts_ini_transf_con,12,2),':',SUBSTR(ts_ini_transf_con,15,2),':',SUBSTR(ts_ini_transf_con,18,2)),""yyyyMMdd HH:mm:ss"")) AS ts_ini_transf_con, cast(ts_ini_transf_con as timestamp), current_timestamp() from BDDLALM.CON_TRANS_CONTABLE_TOT --where to_date(ts_ini_transf_con) between to_date(current_timestamp(),'yyyy-MM-dd') and to_date(current_timestamp(),'yyyy-MM-dd') limit 10",,SELECT,"224dd822a69d2d66:6dec612100000000","5c48249cf4153767:8fd0ed95fcefab93",,bddlalm,TABLE,,"con_trans_contable_tot"
"2019-11-27T23:23:30.373Z",gmmcontra,10.67.59.14,hive,QUERY,"bddldes:da_sas_kdmer800_opr",true,,,,,,,,,"
select count(*) from bddldes.da_sas_kdmer800_opr",,,,,,bddldes,TABLE,"/consumo/desc/da_sas_kdmer800_opr",da_sas_kdmer800_opr
"2019-11-27T23:23:30.373Z",gmmcontra,10.67.59.14,hive,QUERY,:,true,,,,,,,,,"
select count(*) from bddldes.da_sas_kdmer800_opr",,,,,,,DFS_DIR,"/tmp/hive/gmmcontra/5ddd0e03-855d-4cc4-947e-1f2c6015fb24/hive_2019-11-27_17-23-30_385_3272634719239226148-1925/-mr-10000",
"2019-11-27T23:22:09.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"754f2b07e91c24e9:996172c400000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:22:09.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"3c461151b03c425a:7ed83e3e00000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:22:09.000Z",jteodoro,10.67.59.12,impala,QUERY,"bddlapr:aut_siniestro_cob_afecta",true,,,,,,,,,"SELECT `fch_contable` FROM `bddlapr`.`aut_siniestro_cob_afecta` LIMIT 100",,SELECT,"dd441865e7914bfb:88933a4400000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,bddlapr,TABLE,,"aut_siniestro_cob_afecta"
"2019-11-27T23:22:08.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"494abed4d111a814:720cf97a00000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:22:08.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"2421437b6cccf61:2b3941a200000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:22:08.000Z",jteodoro,10.67.59.12,impala,QUERY,"bddlapr:aut_siniestro_cob_afecta",true,,,,,,,,,"SELECT `fch_contable` FROM `bddlapr`.`aut_siniestro_cob_afecta` LIMIT 100",,SELECT,"7c4fc1741b4a2edd:53748cc300000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,bddlapr,TABLE,,"aut_siniestro_cob_afecta"
"2019-11-27T23:22:07.000Z",jteodoro,10.67.59.12,impala,QUERY,"bddlapr:aut_siniestro_cob_afecta",true,,,,,,,,,"SELECT `fch_contable` FROM `bddlapr`.`aut_siniestro_cob_afecta` LIMIT 100",,SELECT,"404b63907f20bfc1:8e05505f00000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,bddlapr,TABLE,,"aut_siniestro_cob_afecta"
"2019-11-27T23:22:06.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"e94b4c311bfc81ce:c4ff8d2000000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:22:06.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"c04710fea9a66217:1c00a1e900000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:21:48.000Z",user_crm,10.67.59.12,impala,QUERY,"bddlalm:con_trans_contable_tot",true,,,,,,,,,"select substr(ts_ini_transf_con,1,10), cast(ts_ini_transf_con as timestamp), current_timestamp() from BDDLALM.CON_TRANS_CONTABLE_TOT --where to_date(ts_ini_transf_con) between to_date(current_timestamp(),'yyyy-MM-dd') and to_date(current_timestamp(),'yyyy-MM-dd') limit 10",,SELECT,"2e4ae43f145966d2:cde21d3e00000000","5c48249cf4153767:8fd0ed95fcefab93",,bddlalm,TABLE,,"con_trans_contable_tot"
"2019-11-27T23:20:26.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"974486ed67685369:73229d2500000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:20:26.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"9242487c9557d9e3:89583c4800000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:20:26.000Z",jteodoro,10.67.59.12,impala,QUERY,"bddlapr:aut_siniestro_cob_afecta",true,,,,,,,,,"SELECT `fch_contable` FROM `bddlapr`.`aut_siniestro_cob_afecta` LIMIT 100",,SELECT,"fd4bb08312404a84:9b3384f200000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,bddlapr,TABLE,,"aut_siniestro_cob_afecta"
"2019-11-27T23:20:09.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"2148ae60d99f134a:211c7c5d00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:19:53.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"a6483b28fc258b2b:ce76278400000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:19:53.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"542fab31ff60d0f:bdf6a35b00000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:19:53.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"c34b0f6c26754453:98af0f4600000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:19:53.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"ac4619a5dde043b0:627e30b300000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:19:53.000Z",jteodoro,10.67.59.12,impala,QUERY,"bddlapr:aut_siniestro_cob_afecta",true,,,,,,,,,"SELECT `fch_contable` FROM `bddlapr`.`aut_siniestro_cob_afecta` LIMIT 100",,SELECT,"4f4d4f61f55662f2:b8a5a20b00000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,bddlapr,TABLE,,"aut_siniestro_cob_afecta"
"2019-11-27T23:19:53.000Z",jteodoro,10.67.59.12,impala,QUERY,"bddlapr:aut_siniestro_cob_afecta",true,,,,,,,,,"SELECT `fch_contable` FROM `bddlapr`.`aut_siniestro_cob_afecta` LIMIT 100",,SELECT,"c24a02a1839aee89:927e971300000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,bddlapr,TABLE,,"aut_siniestro_cob_afecta"
"2019-11-27T23:19:22.000Z",gmmcontra,10.67.59.12,impala,QUERY,"bddldes:da_sas_kdmer800",true,,,,,,,,,"select count(*) from bddldes.da_sas_kdmer800",,SELECT,"643f3590f26654e:ba3e6aee00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,bddldes,TABLE,,da_sas_kdmer800
"2019-11-27T23:19:17.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"8847fea459b0a25f:f37283dc00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:19:07.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"174b712ccd9dbafc:d998792c00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:19:05.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"a14b6d5b6a9942fb:9d2b8b7600000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:59.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"ad45cab0f41fe614:4d86b6f800000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:58.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"ef4c293b0c9f85e7:d08cdf3e00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:44.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"f457ef175591b12:249187af00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:43.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"fc44666c7be8e226:acdeedc700000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:18:43.000Z",jteodoro,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"404257cea121fa7e:ee6a8ced00000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,,,,
"2019-11-27T23:18:43.000Z",jteodoro,10.67.59.12,impala,QUERY,"bddlapr:aut_siniestro_cob_afecta",true,,,,,,,,,"SELECT `fch_contable` FROM `bddlapr`.`aut_siniestro_cob_afecta` LIMIT 100",,SELECT,"104253e678c0c292:99ec6b0b00000000","2b4b1fb9aef81e2d:700c5feda500aaa8",,bddlapr,TABLE,,"aut_siniestro_cob_afecta"
"2019-11-27T23:18:42.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"904cbc539798e2ee:b44dfd5f00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:40.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"d3495d07f83aa5ff:fcc8ae3a00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:39.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"5a45820211163c94:2edaa8df00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:39.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"18491deaaaf9634d:edb182a200000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:24.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"3b42f289f3d99237:2932d7e00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:21.000Z",gmmcontra,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_SCHEMAS,,,"634403e4ed5096cf:8a79703a00000000","994f7cb9bcb710f2:b18344a79f6d7a93",,,,,
"2019-11-27T23:18:11.000Z",user_crm,10.67.59.12,impala,QUERY,"bddlalm:con_trans_contable_tot",true,,,,,,,,,"select substr(ts_ini_transf_con,1,10), cast(ts_ini_transf_con as timestamp), current_timestamp() --to_date(current_timestamp(),'yyyy-MM-dd') from BDDLALM.CON_TRANS_CONTABLE_TOT --where to_date(ts_ini_transf_con) between to_date(current_timestamp(),'yyyy-MM-dd') and to_date(current_timestamp(),'yyyy-MM-dd') limit 10",,SELECT,"e24da4cfd176a349:ad06190d00000000","5c48249cf4153767:8fd0ed95fcefab93",,bddlalm,TABLE,,"con_trans_contable_tot"
"2019-11-27T23:18:01.045Z",gmmcontra,10.67.59.14,hive,QUERY,bddldes:dauniverso,true,,,,,,,,,"CREATE TABLE bddldes.dauniverso_opr as select
cdnumpol, 
cast(inancaco as float) as inancaco, 
cdprodte, cdprodco, producto, tcforpag, pocoaseg, tccdmone, clfiltom, 
cast(concat(substr(feeftona,1,4) ,'-', substr(feeftona,5,2) ,'-',substr(feeftona,7,2)) as date) as feeftona,
cast(concat(substr(femision,1,4) ,'-', substr(femision,5,2) ,'-',substr(femision,7,2)) as date) as femision,
cast(concat(substr(fevencim,1,4) ,'-', substr(fevencim,5,2) ,'-',substr(fevencim,7,2)) as date) as fevencim,
cdinterm, folio, cdrfc, nocomple, agente, tccopost, cdgiroes, uscvesus, giro, nombre, plaza, 
dscanal, dssubcanal, nplaza, ndireccion, clasifica, plaza_redt, redt, gerente, sbdirector, 
director,id_cuentas, tipo, segmento, tipo_age, fac, bal, apetito_nv, nsegmento, mayor30, 
prod2, canal, subcanal, i_canal, i_segmento, i_agrupado, i_apetito, i_plazared, i_prodinfo, 
i_gc, i_jm, i_jr, i_ws, i_corre, cdsuscri
from bddldes.dauniverso",,,,,,bddldes,TABLE,"/transf/integra/AUTOS/SAS2HADOOP/SAS/dauniverso",dauniverso
